fork_id,fork_name,fork_full_name,fork_owner,fork_url,fork_created_at,fork_updated_at
MDEwOlJlcG9zaXRvcnkzODA5NDEyODQ=,wf-hap-snps,bioinformatics-lab/wf-hap-snps,bioinformatics-lab,https://github.com/bioinformatics-lab/wf-hap-snps,2021-06-28T07:18:29Z,2021-06-28T07:18:30Z
R_kgDOJH4svw,wf-adela_assembly,GSTT-CIDR/wf-adela_assembly,GSTT-CIDR,https://github.com/GSTT-CIDR/wf-adela_assembly,2023-03-10T14:18:26Z,2023-02-07T17:18:27Z
R_kgDOJNbwEA,wf-bacterial-genomes,asereewit/wf-bacterial-genomes,asereewit,https://github.com/asereewit/wf-bacterial-genomes,2023-03-23T17:21:04Z,2023-03-23T17:34:14Z
R_kgDOKDNxKw,wf-bacterial-genomes,granek/wf-bacterial-genomes,granek,https://github.com/granek/wf-bacterial-genomes,2023-08-04T02:24:38Z,2023-08-04T02:27:39Z
R_kgDOLMMPxA,wf-bacterial-genomes,bawee/wf-bacterial-genomes,bawee,https://github.com/bawee/wf-bacterial-genomes,2024-01-31T17:46:38Z,2024-01-31T17:46:38Z
R_kgDOLMMQuA,wf-bacterial-genomes,Digital-One-Health/wf-bacterial-genomes,Digital-One-Health,https://github.com/Digital-One-Health/wf-bacterial-genomes,2024-01-31T17:47:08Z,2024-01-31T23:05:55Z
R_kgDONOqTCg,wf-bacterial-genomes,ArissaraT/wf-bacterial-genomes,ArissaraT,https://github.com/ArissaraT/wf-bacterial-genomes,2024-11-13T09:37:16Z,2024-11-13T09:37:16Z
R_kgDONYgyTg,wf-bacterial-genomes-SISTR,biomlds/wf-bacterial-genomes-SISTR,biomlds,https://github.com/biomlds/wf-bacterial-genomes-SISTR,2024-12-03T20:25:23Z,2024-12-09T19:44:44Z
