fork_id,fork_name,fork_full_name,fork_owner,fork_url,fork_created_at,fork_updated_at
R_kgDOI7ACvQ,IlluminaNanoVarQuest,lndwiga/IlluminaNanoVarQuest,lndwiga,https://github.com/lndwiga/IlluminaNanoVarQuest,2023-02-07T17:59:17Z,2023-02-01T05:57:41Z
R_kgDOKkB23Q,IlluminaNanoVarQuest,ssyamoako/IlluminaNanoVarQuest,ssyamoako,https://github.com/ssyamoako/IlluminaNanoVarQuest,2023-10-23T14:47:12Z,2023-10-23T14:47:13Z
