fork_id,fork_name,fork_full_name,fork_owner,fork_url,fork_created_at,fork_updated_at
MDEwOlJlcG9zaXRvcnk5NzE0ODg4NQ==,GATK-CaseStudy,woook/GATK-CaseStudy,woook,https://github.com/woook/GATK-CaseStudy,2017-07-13T17:29:14Z,2017-07-13T17:29:05Z
MDEwOlJlcG9zaXRvcnkxMDM0NTg5NjQ=,GATK-CaseStudy,kcibul/GATK-CaseStudy,kcibul,https://github.com/kcibul/GATK-CaseStudy,2017-09-13T22:38:53Z,2017-07-13T17:29:05Z
MDEwOlJlcG9zaXRvcnkxNDM3MDQ4Nzk=,GATK-CaseStudy,FarahZKhan/GATK-CaseStudy,FarahZKhan,https://github.com/FarahZKhan/GATK-CaseStudy,2018-08-06T09:17:07Z,2018-11-22T06:22:27Z
MDEwOlJlcG9zaXRvcnkxNDM3MTA0NjE=,GATK-CaseStudy,stain/GATK-CaseStudy,stain,https://github.com/stain/GATK-CaseStudy,2018-08-06T10:04:12Z,2018-08-06T10:04:14Z
