fork_id,fork_name,fork_full_name,fork_owner,fork_url,fork_created_at,fork_updated_at
MDEwOlJlcG9zaXRvcnkyMjc5MTMxMjE=,benchmarking_variant_callers,Deena-B/benchmarking_variant_callers,Deena-B,https://github.com/Deena-B/benchmarking_variant_callers,2019-12-13T20:01:13Z,2019-12-13T20:01:15Z
MDEwOlJlcG9zaXRvcnkyNjM5MjUxOTk=,benchmarking_variant_callers,songjiajia2018/benchmarking_variant_callers,songjiajia2018,https://github.com/songjiajia2018/benchmarking_variant_callers,2020-05-14T13:37:55Z,2020-05-14T13:37:57Z
MDEwOlJlcG9zaXRvcnkzMzQyMDkyMzQ=,benchmarking_variant_callers,lichenbiostat/benchmarking_variant_callers,lichenbiostat,https://github.com/lichenbiostat/benchmarking_variant_callers,2021-01-29T17:01:58Z,2021-01-29T17:01:59Z
MDEwOlJlcG9zaXRvcnkzNjkzODM5MTA=,benchmarking_variant_callers,LeonSong1995/benchmarking_variant_callers,LeonSong1995,https://github.com/LeonSong1995/benchmarking_variant_callers,2021-05-21T01:43:35Z,2021-05-21T01:43:38Z
R_kgDOHhwk-w,benchmarking_variant_callers,geng-lee/benchmarking_variant_callers,geng-lee,https://github.com/geng-lee/benchmarking_variant_callers,2022-06-19T16:22:41Z,2022-04-26T06:49:04Z
R_kgDOHjtWHw,benchmarking_variant_callers,mil2041/benchmarking_variant_callers,mil2041,https://github.com/mil2041/benchmarking_variant_callers,2022-06-25T03:38:41Z,2022-06-24T02:03:11Z
R_kgDOJ49DZw,benchmarking_variant_callers,wangdi2016/benchmarking_variant_callers,wangdi2016,https://github.com/wangdi2016/benchmarking_variant_callers,2023-07-07T22:53:48Z,2023-07-07T22:53:48Z
