fork_id,fork_name,fork_full_name,fork_owner,fork_url,fork_created_at,fork_updated_at
R_kgDOGxk-Uw,cromwell-kccg-mutect2-chip,populationgenomics/cromwell-kccg-mutect2-chip,populationgenomics,https://github.com/populationgenomics/cromwell-kccg-mutect2-chip,2022-02-02T04:12:13Z,2024-07-19T02:32:37Z
R_kgDOHIpGuw,cromwell-kccg-mutect2-chip,siggslab/cromwell-kccg-mutect2-chip,siggslab,https://github.com/siggslab/cromwell-kccg-mutect2-chip,2022-04-07T04:18:31Z,2024-11-26T23:16:48Z
R_kgDOL4EDuQ,cromwell-kccg-mutect2-chip,francoise231101/cromwell-kccg-mutect2-chip,francoise231101,https://github.com/francoise231101/cromwell-kccg-mutect2-chip,2024-05-07T01:36:03Z,2024-05-07T01:36:03Z
