fork_id,fork_name,fork_full_name,fork_owner,fork_url,fork_created_at,fork_updated_at
MDEwOlJlcG9zaXRvcnkxNTI4MDEyOTk=,MouseExomeSequencing,yanding/MouseExomeSequencing,yanding,https://github.com/yanding/MouseExomeSequencing,2018-10-12T19:56:27Z,2018-10-12T19:56:29Z
MDEwOlJlcG9zaXRvcnkxNzIwNjE1Njk=,MouseExomeSequencing,ruska612/MouseExomeSequencing,ruska612,https://github.com/ruska612/MouseExomeSequencing,2019-02-22T12:19:33Z,2019-02-22T12:19:35Z
MDEwOlJlcG9zaXRvcnkxODQ1NjkxNTQ=,MouseExomeSequencing,seb-varg/MouseExomeSequencing,seb-varg,https://github.com/seb-varg/MouseExomeSequencing,2019-05-02T11:27:47Z,2019-05-02T11:27:49Z
MDEwOlJlcG9zaXRvcnkyMjM0NjEyOTM=,MouseExomeSequencing,Martinez-Gregorio-Hector/MouseExomeSequencing,Martinez-Gregorio-Hector,https://github.com/Martinez-Gregorio-Hector/MouseExomeSequencing,2019-11-22T18:22:05Z,2019-11-22T18:22:07Z
