fork_id,fork_name,fork_full_name,fork_owner,fork_url,fork_created_at,fork_updated_at
MDEwOlJlcG9zaXRvcnkxNjY3ODE4NjM=,Selma,elixir-no-nels/Selma,elixir-no-nels,https://github.com/elixir-no-nels/Selma,2019-01-21T09:06:02Z,2020-02-17T12:58:55Z
