id,title,state,created_at,updated_at,closed_at,body,user,url
MDU6SXNzdWU5MjQ1NDc0MTU=,Typo in binder/start script,CLOSED,2021-06-18T05:10:00Z,2022-01-10T08:04:59Z,2022-01-10T08:04:59Z,"export SPAKR_DRIVER_MAXRESULTSIZE=4G

This should be:
export SPARK_DRIVER_MAXRESULTSIZE=4G",pwrose,https://github.com/sbl-sdsc/mmtf-genomics/issues/29
