id,title,state,created_at,updated_at,closed_at,body,user,url
I_kwDOG-u-L85Fi6ea,Not sure if we should keep the password in the repo. Maybe as a parameter?,OPEN,2022-03-11T19:31:30Z,2022-03-11T19:31:30Z,,https://github.com/mskcc/genomeNexflow/blob/a93b4fa0fc2a58a6bce8941eb579d3e8634c369b/containers/genomeNexus/AwsSsl.truststore.password#L1,gongyixiao,https://github.com/mskcc/genomeNexflow/issues/1
