id,title,state,created_at,updated_at,closed_at,body,user,url
I_kwDOHzDCtM5wFa0k,Use libbio’s copy of RapidCheck,OPEN,2023-09-04T15:02:18Z,2023-09-04T15:02:32Z,,,tsnorri,https://github.com/tsnorri/panvc3/issues/1
I_kwDOHzDCtM5wKp0i,Handle CIGAR stored in CG tag,OPEN,2023-09-05T12:04:53Z,2023-09-05T12:05:06Z,,"The BAM file format allows CIGAR strings to contain at most 65535 operations (since the number of operations is stored in an unsigned 16-bit integer). In these cases, the complete CIGAR is stored using the CG tag. Either our tools or SeqAn 3 should handle this.",tsnorri,https://github.com/tsnorri/panvc3/issues/2
