id,title,state,created_at,updated_at,closed_at,body,user,url
MDU6SXNzdWU4NjQzODcxMDQ=,More comments,CLOSED,2021-04-21T23:35:18Z,2021-04-22T23:09:46Z,2021-04-22T23:09:45Z,Please add more comments to the code. Most of the files are without any.,vladimirkovacevic,https://github.com/EmaPajic/Variant-Calling/issues/1
MDU6SXNzdWU4NjQzODc1Nzk=,Test files to the separate directory,CLOSED,2021-04-21T23:36:30Z,2021-04-22T16:22:21Z,2021-04-22T16:22:21Z,"Please add test files (pileup, fai) to separate directory from the code",vladimirkovacevic,https://github.com/EmaPajic/Variant-Calling/issues/2
MDU6SXNzdWU4NjQzOTAxODk=,Add results diagram to the repo,CLOSED,2021-04-21T23:43:05Z,2021-04-22T23:07:38Z,2021-04-22T23:07:38Z,"I really liked the diagram showing metric scores for different p values. Can you add it to the repo and Readme.md?
btw how come accuracy is stuck at 1.0 for all p values?
Also, can you add to the figure the number of variants?",vladimirkovacevic,https://github.com/EmaPajic/Variant-Calling/issues/3
