id,tag_name,name,created_at,published_at,author_login,author_name
RE_kwDOHcSKlc4H0oJY,v0.1.1,0.1.1,2023-11-23T13:51:09Z,2023-11-23T13:52:10Z,iwc-workflows-bot,
RE_kwDOHcSKlc4EFbos,v0.1,0.1,2022-06-03T10:07:51Z,2022-06-03T10:07:53Z,iwc-workflows-bot,
