id,tag_name,name,created_at,published_at,author_login,author_name
RE_kwDOGc8wVM4KSHUP,v2.1.1,v2.1.1,2023-09-01T08:32:32Z,2024-08-29T09:30:59Z,nservant,Nicolas Servant
RE_kwDOGc8wVM4JnTBc,v2.0.0,v2.0.0,2022-10-27T16:01:13Z,2024-06-19T13:53:36Z,nservant,Nicolas Servant
RE_kwDOGc8wVM4JnSuX,v1.2.0,v1.2.0,2021-10-01T16:15:01Z,2024-06-19T13:49:19Z,nservant,Nicolas Servant
