id,tag_name,name,created_at,published_at,author_login,author_name
MDc6UmVsZWFzZTExNzMxNjU4,v0.2.0,New usage release,2018-07-01T16:12:48Z,2018-07-02T02:42:46Z,ShixiangWang,Shixiang Wang (王诗翔)
MDc6UmVsZWFzZTExMTkyNzMx,v0.1.0,Maf to neoantigen can be used now,2018-05-26T15:13:58Z,2018-05-27T04:12:16Z,ShixiangWang,Shixiang Wang (王诗翔)
