id,title,state,created_at,updated_at,closed_at,body,user,url
MDU6SXNzdWU0MjU2NjEzMDQ=,config file not recognized,CLOSED,2019-03-26T21:39:22Z,2019-03-27T15:43:13Z,2019-03-27T15:43:13Z,Unknown configuration profile: 'slurm_grch38',joefranchesco,https://github.com/Dowell-Lab/ChIP-Flow/issues/1
