id,title,state,created_at,updated_at,closed_at,body,user,url
I_kwDOHLrYb85Ips5E,add single-end paired-end seamless support,OPEN,2022-04-28T15:18:44Z,2022-04-28T15:19:01Z,,"### Description of feature

single-end paired-end workflows for: 

1. Mapping
2. Peak Calling ",m-mahgoub,https://github.com/m-mahgoub/nf-core-chipseqcr/issues/1
I_kwDOHLrYb85Ipu0a,Default and alternative options for plotHeatmap,OPEN,2022-04-28T15:24:59Z,2022-04-28T15:24:59Z,,"### Description of feature

for deeptools plotHeatmap, there should be two options:

1. Default: Plot each sample to its called peaks (+/- sample's control if exists)
2. Alternative: Plot according to blueprints defined by the user in ""heatmap_blueprint.yaml"" file",m-mahgoub,https://github.com/m-mahgoub/nf-core-chipseqcr/issues/2
