id,title,state,created_at,updated_at,closed_at,body,user,url
I_kwDOB_iqes5IvDl2,Request to generate blacklist files for other genomes,OPEN,2022-04-29T09:04:11Z,2022-04-29T09:04:11Z,,"Hello, I work with rice (Oryza sativa). Can you please provide the blacklisted regions for the [rice genome](http://rice.uga.edu/pub/data/Eukaryotic_Projects/o_sativa/annotation_dbs/pseudomolecules/version_7.0/all.dir/) to be used in ChIP-seq analyses?",varamhcu,https://github.com/ewimberley/peakPass/issues/1
