id,title,state,created_at,updated_at,closed_at,body,user,url
MDU6SXNzdWUxNTQ3Mzg1MTA=,workflow.pdf diagram,CLOSED,2016-05-13T15:27:21Z,2016-05-13T15:30:09Z,2016-05-13T15:27:39Z,"[workflow.pdf](https://github.com/Bohdan-Khomtchouk/geneXtendeR/files/263565/workflow.pdf)
",Bohdan-Khomtchouk,https://github.com/Bohdan-Khomtchouk/geneXtendeR/issues/1
MDU6SXNzdWUxNjU5NjA4MjA=,geneXtendeR logo,CLOSED,2016-07-17T05:07:25Z,2016-07-17T05:07:34Z,2016-07-17T05:07:34Z,"![genextender](https://cloud.githubusercontent.com/assets/9893806/16898879/d14647c6-4bba-11e6-93d5-90bc802ac8e9.png)
",Bohdan-Khomtchouk,https://github.com/Bohdan-Khomtchouk/geneXtendeR/issues/2
MDU6SXNzdWUxNjU5NjIzOTc=,Updated workflow diagram,CLOSED,2016-07-17T05:55:58Z,2016-07-17T06:00:02Z,2016-07-17T05:55:59Z,"![workflow](https://cloud.githubusercontent.com/assets/9893806/16899027/2677a206-4bc2-11e6-9a20-04bc092cbe0b.png)
",Bohdan-Khomtchouk,https://github.com/Bohdan-Khomtchouk/geneXtendeR/issues/3
MDU6SXNzdWUyNDExMzIyNjA=,README.md diagram,CLOSED,2017-07-07T01:32:56Z,2017-07-07T01:32:59Z,2017-07-07T01:32:59Z,"
![workflowrefactored](https://user-images.githubusercontent.com/9893806/27939438-a6acbf0a-6292-11e7-9ee0-2dd000bf1ec5.png)

",Bohdan-Khomtchouk,https://github.com/Bohdan-Khomtchouk/geneXtendeR/issues/4
MDU6SXNzdWUzNDQyNjI5MDE=,vignette,CLOSED,2018-07-25T01:54:38Z,2018-09-27T22:41:55Z,2018-07-25T01:54:50Z,"
[geneXtendeR.pdf](https://github.com/Bohdan-Khomtchouk/geneXtendeR/files/2426141/geneXtendeR.pdf)



",Bohdan-Khomtchouk,https://github.com/Bohdan-Khomtchouk/geneXtendeR/issues/9
