pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
PR_kwDOLRnwss5nozr6,Add Powerpipe Mod Dashboard page forRnacentral,MERGED,2024-02-22T11:50:19Z,2024-03-06T13:37:14Z,2024-03-06T13:37:13Z,2024-03-06T13:37:13Z,Priyanka-Chatterjee-2000,https://github.com/turbot/powerpipe-mod-rnacentral/pull/1
PR_kwDOLRnwss5o113p,Release/v1.0.0,MERGED,2024-03-06T13:37:47Z,2024-03-06T14:41:14Z,2024-03-06T14:41:13Z,2024-03-06T14:41:13Z,bigdatasourav,https://github.com/turbot/powerpipe-mod-rnacentral/pull/2
