pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
PR_kwDOGNg1fc4tKO02,rna-folding example for pull review,MERGED,2021-10-13T18:14:20Z,2021-10-22T22:21:02Z,2021-10-22T22:21:02Z,2021-10-22T22:21:02Z,AustinJRoberts,https://github.com/dwave-examples/rna-folding/pull/1
PR_kwDOGNg1fc4tkhwM,Minor updates to README and CI file,MERGED,2021-10-22T22:50:04Z,2021-10-22T22:52:08Z,2021-10-22T22:52:08Z,2021-10-22T22:52:07Z,hhtong,https://github.com/dwave-examples/rna-folding/pull/2
PR_kwDOGNg1fc4tolk5,fixed typo in png for objective function.,MERGED,2021-10-25T15:55:20Z,2021-10-25T16:00:36Z,2021-10-25T16:00:36Z,2021-10-25T16:00:36Z,AustinJRoberts,https://github.com/dwave-examples/rna-folding/pull/3
PR_kwDOGNg1fc4tw_eT,--verbose option was not accepting inputs. Removed is_flag.,MERGED,2021-10-27T21:54:12Z,2021-10-27T21:55:38Z,2021-10-27T21:55:38Z,2021-10-27T21:55:38Z,AustinJRoberts,https://github.com/dwave-examples/rna-folding/pull/4
PR_kwDOGNg1fc4txFZC,changing command line interface to toggle --verbose and --no-verbose,MERGED,2021-10-27T22:45:30Z,2022-05-06T15:45:50Z,2022-05-06T15:45:49Z,2022-05-06T15:45:49Z,AustinJRoberts,https://github.com/dwave-examples/rna-folding/pull/5
PR_kwDOGNg1fc42TylV,Update reference,MERGED,2022-04-15T23:49:15Z,2022-05-06T15:45:37Z,2022-05-06T15:45:37Z,2022-05-06T15:45:37Z,AustinJRoberts,https://github.com/dwave-examples/rna-folding/pull/6
PR_kwDOGNg1fc5B7KaZ,Make test generic to Ocean 5 and Ocean 6,MERGED,2022-10-31T23:11:11Z,2022-10-31T23:27:52Z,2022-10-31T23:27:36Z,2022-10-31T23:27:36Z,arcondello,https://github.com/dwave-examples/rna-folding/pull/7
PR_kwDOGNg1fc5VHPwG,Fixed depreciated function call,MERGED,2023-07-10T18:10:42Z,2023-07-11T00:16:54Z,2023-07-11T00:16:54Z,2023-07-11T00:16:54Z,cpotts-dwave,https://github.com/dwave-examples/rna-folding/pull/8
PR_kwDOGNg1fc5eOqDs,Prepare for Codespaces,MERGED,2023-10-31T12:47:14Z,2023-10-31T13:02:15Z,2023-10-31T13:02:12Z,2023-10-31T13:02:12Z,randomir,https://github.com/dwave-examples/rna-folding/pull/9
