pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0NDM0OTE2MDIy,Create LICENSE.md,MERGED,2020-06-16T01:16:48Z,2020-06-16T01:16:58Z,2020-06-16T01:16:58Z,2020-06-16T01:16:57Z,0xpranjal,https://github.com/0xpranjal/COVID-Genome-Computational-Analysis/pull/1
MDExOlB1bGxSZXF1ZXN0NDM0OTE2NDM5,Reference material ,MERGED,2020-06-16T01:18:39Z,2020-06-16T01:18:46Z,2020-06-16T01:18:46Z,2020-06-16T01:18:46Z,0xpranjal,https://github.com/0xpranjal/COVID-Genome-Computational-Analysis/pull/2
MDExOlB1bGxSZXF1ZXN0NDM3NjE3NzI5,Update README.md,MERGED,2020-06-21T23:43:43Z,2020-06-21T23:43:52Z,2020-06-21T23:43:52Z,2020-06-21T23:43:51Z,0xpranjal,https://github.com/0xpranjal/COVID-Genome-Computational-Analysis/pull/3
