fork_id,fork_name,fork_full_name,fork_owner,fork_url,fork_created_at,fork_updated_at
R_kgDOLJessQ,BatHepatoTransc,derele/BatHepatoTransc,derele,https://github.com/derele/BatHepatoTransc,2024-01-25T10:58:47Z,2024-05-17T17:34:23Z
R_kgDOL7WpoA,BatHepatoTransc,Schaerju/BatHepatoTransc,Schaerju,https://github.com/Schaerju/BatHepatoTransc,2024-05-14T10:26:00Z,2024-05-14T10:26:00Z
