pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0MzIzODk1NjA3,PR for SLURM Singularity backend support,MERGED,2019-10-02T18:55:57Z,2019-10-05T20:04:51Z,2019-10-05T20:04:18Z,2019-10-05T20:04:18Z,paulstretenowich,https://github.com/IHEC/integrative_analysis_chip/pull/3
MDExOlB1bGxSZXF1ZXN0MzI3MzgxMjY0,Fixing Local mode for IHEC test,MERGED,2019-10-11T21:58:53Z,2019-11-15T18:44:31Z,2019-11-09T07:53:34Z,2019-11-09T07:53:34Z,paulstretenowich,https://github.com/IHEC/integrative_analysis_chip/pull/4
MDExOlB1bGxSZXF1ZXN0Njg1NDExMTgz,Merging latest changes for running on Compute Canada clusters,OPEN,2021-07-07T18:17:53Z,2021-07-07T18:17:53Z,,,paulstretenowich,https://github.com/IHEC/integrative_analysis_chip/pull/8
