pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0MjExMjk1Mzc=,Diff pos max modification,MERGED,2014-09-12T02:16:15Z,2015-01-04T19:46:36Z,2014-09-12T02:16:30Z,2014-09-12T02:16:30Z,adeschen,https://github.com/adeschen/similaRpeak/pull/2
MDExOlB1bGxSZXF1ZXN0MjY3OTg2MzE=,New metric RATIO_NORMALIZED_INTERSECT,MERGED,2015-01-04T19:42:59Z,2015-01-04T19:43:46Z,2015-01-04T19:43:46Z,2015-01-04T19:43:46Z,adeschen,https://github.com/adeschen/similaRpeak/pull/4
MDExOlB1bGxSZXF1ZXN0MjY3OTg3NDY=,Modified text to fit modified metrics,MERGED,2015-01-04T19:52:36Z,2016-07-14T22:42:33Z,2015-01-04T19:52:42Z,2015-01-04T19:52:42Z,adeschen,https://github.com/adeschen/similaRpeak/pull/5
MDExOlB1bGxSZXF1ZXN0MzA0MzczNTM=,Spearman correlation metric,MERGED,2015-03-04T04:19:58Z,2016-07-14T22:39:40Z,2015-03-04T04:22:24Z,2015-03-04T04:22:24Z,adeschen,https://github.com/adeschen/similaRpeak/pull/6
MDExOlB1bGxSZXF1ZXN0NDUyMjQ5Njk=,Add unit tests and fixes #7,MERGED,2015-09-16T21:12:23Z,2016-07-14T22:41:37Z,2015-09-16T21:48:52Z,2015-09-16T21:48:52Z,adeschen,https://github.com/adeschen/similaRpeak/pull/8
MDExOlB1bGxSZXF1ZXN0MTEzNzI2Nzk3,Move to roxygen,MERGED,2017-03-31T20:29:23Z,2017-03-31T21:36:45Z,2017-03-31T21:36:45Z,2017-03-31T21:36:45Z,adeschen,https://github.com/adeschen/similaRpeak/pull/9
