pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
PR_kwDOHxQVs85B_vTT,FRiP and diffbind updates,MERGED,2022-11-01T19:34:47Z,2022-11-01T20:11:16Z,2022-11-01T20:11:16Z,2022-11-01T20:11:16Z,tovahmarkowitz,https://github.com/OpenOmics/cfChIP-seek/pull/1
PR_kwDOHxQVs85DD0Oa,CfChIP/uropa/DiffBind,MERGED,2022-11-16T21:03:25Z,2022-11-16T22:09:10Z,2022-11-16T22:09:10Z,2022-11-16T22:09:10Z,tovahmarkowitz,https://github.com/OpenOmics/cfChIP-seek/pull/2
