pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0NTg3MTY5MjQ=,New working version,MERGED,2016-02-09T08:25:44Z,2016-02-09T08:33:42Z,2016-02-09T08:33:42Z,2016-02-09T08:33:42Z,Jorisvansteenbrugge,https://github.com/simonvh/pita/pull/1
MDExOlB1bGxSZXF1ZXN0NTkzNzQxMjE=,MaxEnt pathing now derrived from the config file,MERGED,2016-02-15T14:57:58Z,2016-02-16T11:35:01Z,2016-02-16T11:35:01Z,2016-02-16T11:35:01Z,Jorisvansteenbrugge,https://github.com/simonvh/pita/pull/2
MDExOlB1bGxSZXF1ZXN0NjIzNjMzMjE=,pip install ready update,CLOSED,2016-03-10T09:48:36Z,2016-03-10T09:53:28Z,2016-03-10T09:53:28Z,,Jorisvansteenbrugge,https://github.com/simonvh/pita/pull/4
MDExOlB1bGxSZXF1ZXN0NjU3Njg1MTc=,Merged the try catch changes ,MERGED,2016-04-08T10:48:32Z,2016-04-08T10:49:15Z,2016-04-08T10:48:47Z,2016-04-08T10:48:47Z,Jorisvansteenbrugge,https://github.com/simonvh/pita/pull/7
MDExOlB1bGxSZXF1ZXN0NzE4NzU2MDA=,Version printing,MERGED,2016-05-30T09:29:26Z,2016-05-30T09:29:32Z,2016-05-30T09:29:32Z,2016-05-30T09:29:32Z,Jorisvansteenbrugge,https://github.com/simonvh/pita/pull/10
MDExOlB1bGxSZXF1ZXN0NzI3MTk0MDk=,Network revision,CLOSED,2016-06-06T14:33:49Z,2016-06-07T08:31:45Z,2016-06-07T08:31:44Z,,Jorisvansteenbrugge,https://github.com/simonvh/pita/pull/11
MDExOlB1bGxSZXF1ZXN0NzQwNjY5MTg=,Merge,MERGED,2016-06-16T11:50:08Z,2016-06-16T11:50:22Z,2016-06-16T11:50:22Z,2016-06-16T11:50:22Z,Jorisvansteenbrugge,https://github.com/simonvh/pita/pull/12
PR_kwDOAtVi5s41YKgq,Maxentpy,MERGED,2022-03-31T08:07:17Z,2022-03-31T08:07:37Z,2022-03-31T08:07:31Z,2022-03-31T08:07:31Z,simonvh,https://github.com/simonvh/pita/pull/14
