pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0NDExNzIzMDI1,Add files via upload,MERGED,2020-04-30T17:10:48Z,2020-05-01T09:31:30Z,2020-05-01T09:31:30Z,2020-05-01T09:31:30Z,markdunning,https://github.com/evchambers/chip-seq-training-course/pull/1
MDExOlB1bGxSZXF1ZXN0NDE5MzUyODQ5,Add dockerfile,MERGED,2020-05-18T08:52:06Z,2020-06-15T20:05:14Z,2020-06-15T20:05:14Z,2020-06-15T20:05:14Z,markdunning,https://github.com/evchambers/chip-seq-training-course/pull/2
MDExOlB1bGxSZXF1ZXN0NDM0NzU2MTE0,change to global installation of cutadapt,MERGED,2020-06-15T20:08:20Z,2020-06-15T20:14:00Z,2020-06-15T20:14:00Z,2020-06-15T20:13:59Z,markdunning,https://github.com/evchambers/chip-seq-training-course/pull/3
