pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0NDM5OTM2MzY=,Fixed small typo,MERGED,2015-09-02T13:49:04Z,2015-09-03T20:30:00Z,2015-09-02T16:53:38Z,2015-09-02T16:53:38Z,federicomarini,https://github.com/crazyhottommy/ChIP-seq-analysis/pull/1
PR_kwDOAjnakc5zET0A,Update README.md,MERGED,2024-06-20T12:28:41Z,2024-06-21T17:24:24Z,2024-06-21T17:24:17Z,2024-06-21T17:24:17Z,yeroslaviz,https://github.com/crazyhottommy/ChIP-seq-analysis/pull/14
