fork_id,fork_name,fork_full_name,fork_owner,fork_url,fork_created_at,fork_updated_at
MDEwOlJlcG9zaXRvcnkxNTA1MjczMzQ=,broomcorn-millet-genome-assembly,xma82/broomcorn-millet-genome-assembly,xma82,https://github.com/xma82/broomcorn-millet-genome-assembly,2018-09-27T04:08:57Z,2018-09-27T04:09:01Z
MDEwOlJlcG9zaXRvcnkxNjc2MzY0MTM=,broomcorn-millet-genome-assembly,tiramisutes/broomcorn-millet-genome-assembly,tiramisutes,https://github.com/tiramisutes/broomcorn-millet-genome-assembly,2019-01-26T01:27:44Z,2019-01-26T01:27:47Z
MDEwOlJlcG9zaXRvcnkyMTY1NTMwMjE=,broomcorn-millet-genome-assembly,yuzhenpeng/broomcorn-millet-genome-assembly,yuzhenpeng,https://github.com/yuzhenpeng/broomcorn-millet-genome-assembly,2019-10-21T11:37:36Z,2019-10-21T11:37:38Z
