fork_id,fork_name,fork_full_name,fork_owner,fork_url,fork_created_at,fork_updated_at
MDEwOlJlcG9zaXRvcnkyNTk4NTE5NzY=,American_Shad_Genome,vlakhujani/American_Shad_Genome,vlakhujani,https://github.com/vlakhujani/American_Shad_Genome,2020-04-29T07:11:47Z,2020-04-29T07:11:49Z
