fork_id,fork_name,fork_full_name,fork_owner,fork_url,fork_created_at,fork_updated_at
MDEwOlJlcG9zaXRvcnkzNTc5OTYzOA==,Genome_Assembly,sgordon007/Genome_Assembly,sgordon007,https://github.com/sgordon007/Genome_Assembly,2015-05-18T06:00:43Z,2015-05-18T06:00:43Z
MDEwOlJlcG9zaXRvcnkyODg2MjgzODY=,Genome_Assembly,RagnarDanneskjold/Genome_Assembly,RagnarDanneskjold,https://github.com/RagnarDanneskjold/Genome_Assembly,2020-08-19T03:55:22Z,2020-08-19T03:55:24Z
