id,title,state,created_at,updated_at,closed_at,body,user,url
I_kwDOM-Cn2M6a9ZJF,How to download the predicted data?,CLOSED,2024-10-20T00:47:54Z,2024-11-01T20:44:40Z,2024-11-01T20:44:40Z,"Hi, thanks for your great work. I notice that the released notebook contains information about prediction h5ad file. May I know how to download it? Thanks.",HelloWorldLTY,https://github.com/Genentech/decima/issues/1
I_kwDOM-Cn2M6dt8p2,Other species,OPEN,2024-11-09T13:38:37Z,2024-11-13T18:26:56Z,,"Hi, thank you for sharing this amazing model. I noticed that you use grelu.io.genome to input human genome hg38. But how to input othe genome from other species?
",sanderslhc,https://github.com/Genentech/decima/issues/2
