login,avatarUrl,url,starredAt
RyanDBurke,https://avatars.githubusercontent.com/u/45923745?u=a4eeb2ad1a38446c1f3851a1fd3281b598f2e0b3&v=4,https://github.com/RyanDBurke,2020-08-09T01:27:57Z
