repo_owner,repo_name,contributor_login,contributions,login,id,node_id,avatar_url,gravatar_id,url,html_url,followers_url,following_url,gists_url,starred_url,subscriptions_url,organizations_url,repos_url,events_url,received_events_url,type,user_view_type,site_admin,contributions
nf-core,isoseq,sguizard,176,sguizard,4322805,MDQ6VXNlcjQzMjI4MDU=,https://avatars.githubusercontent.com/u/4322805?v=4,,https://api.github.com/users/sguizard,https://github.com/sguizard,https://api.github.com/users/sguizard/followers,https://api.github.com/users/sguizard/following{/other_user},https://api.github.com/users/sguizard/gists{/gist_id},https://api.github.com/users/sguizard/starred{/owner}{/repo},https://api.github.com/users/sguizard/subscriptions,https://api.github.com/users/sguizard/orgs,https://api.github.com/users/sguizard/repos,https://api.github.com/users/sguizard/events{/privacy},https://api.github.com/users/sguizard/received_events,User,public,False,176
nf-core,isoseq,nf-core-bot,15,nf-core-bot,42236957,MDQ6VXNlcjQyMjM2OTU3,https://avatars.githubusercontent.com/u/42236957?v=4,,https://api.github.com/users/nf-core-bot,https://github.com/nf-core-bot,https://api.github.com/users/nf-core-bot/followers,https://api.github.com/users/nf-core-bot/following{/other_user},https://api.github.com/users/nf-core-bot/gists{/gist_id},https://api.github.com/users/nf-core-bot/starred{/owner}{/repo},https://api.github.com/users/nf-core-bot/subscriptions,https://api.github.com/users/nf-core-bot/orgs,https://api.github.com/users/nf-core-bot/repos,https://api.github.com/users/nf-core-bot/events{/privacy},https://api.github.com/users/nf-core-bot/received_events,User,public,False,15
