repo_owner,repo_name,contributor_login,contributions,login,id,node_id,avatar_url,gravatar_id,url,html_url,followers_url,following_url,gists_url,starred_url,subscriptions_url,organizations_url,repos_url,events_url,received_events_url,type,user_view_type,site_admin,contributions
TRON-Bioinformatics,seq2HLA,patricksorn,1,patricksorn,50740626,MDQ6VXNlcjUwNzQwNjI2,https://avatars.githubusercontent.com/u/50740626?v=4,,https://api.github.com/users/patricksorn,https://github.com/patricksorn,https://api.github.com/users/patricksorn/followers,https://api.github.com/users/patricksorn/following{/other_user},https://api.github.com/users/patricksorn/gists{/gist_id},https://api.github.com/users/patricksorn/starred{/owner}{/repo},https://api.github.com/users/patricksorn/subscriptions,https://api.github.com/users/patricksorn/orgs,https://api.github.com/users/patricksorn/repos,https://api.github.com/users/patricksorn/events{/privacy},https://api.github.com/users/patricksorn/received_events,User,public,False,1
TRON-Bioinformatics,seq2HLA,tronbfxdev,1,tronbfxdev,30108222,MDQ6VXNlcjMwMTA4MjIy,https://avatars.githubusercontent.com/u/30108222?v=4,,https://api.github.com/users/tronbfxdev,https://github.com/tronbfxdev,https://api.github.com/users/tronbfxdev/followers,https://api.github.com/users/tronbfxdev/following{/other_user},https://api.github.com/users/tronbfxdev/gists{/gist_id},https://api.github.com/users/tronbfxdev/starred{/owner}{/repo},https://api.github.com/users/tronbfxdev/subscriptions,https://api.github.com/users/tronbfxdev/orgs,https://api.github.com/users/tronbfxdev/repos,https://api.github.com/users/tronbfxdev/events{/privacy},https://api.github.com/users/tronbfxdev/received_events,User,public,False,1
