repo_owner,repo_name,contributor_login,contributions,login,id,node_id,avatar_url,gravatar_id,url,html_url,followers_url,following_url,gists_url,starred_url,subscriptions_url,organizations_url,repos_url,events_url,received_events_url,type,user_view_type,site_admin,contributions
fukunagatsu,CapR,fukunagatsu,1,fukunagatsu,19830735,MDQ6VXNlcjE5ODMwNzM1,https://avatars.githubusercontent.com/u/19830735?v=4,,https://api.github.com/users/fukunagatsu,https://github.com/fukunagatsu,https://api.github.com/users/fukunagatsu/followers,https://api.github.com/users/fukunagatsu/following{/other_user},https://api.github.com/users/fukunagatsu/gists{/gist_id},https://api.github.com/users/fukunagatsu/starred{/owner}{/repo},https://api.github.com/users/fukunagatsu/subscriptions,https://api.github.com/users/fukunagatsu/orgs,https://api.github.com/users/fukunagatsu/repos,https://api.github.com/users/fukunagatsu/events{/privacy},https://api.github.com/users/fukunagatsu/received_events,User,public,False,1
fukunagatsu,CapR,Xilorole,1,Xilorole,29719311,MDQ6VXNlcjI5NzE5MzEx,https://avatars.githubusercontent.com/u/29719311?v=4,,https://api.github.com/users/Xilorole,https://github.com/Xilorole,https://api.github.com/users/Xilorole/followers,https://api.github.com/users/Xilorole/following{/other_user},https://api.github.com/users/Xilorole/gists{/gist_id},https://api.github.com/users/Xilorole/starred{/owner}{/repo},https://api.github.com/users/Xilorole/subscriptions,https://api.github.com/users/Xilorole/orgs,https://api.github.com/users/Xilorole/repos,https://api.github.com/users/Xilorole/events{/privacy},https://api.github.com/users/Xilorole/received_events,User,public,False,1
