repo_owner,repo_name,contributor_login,contributions,login,id,node_id,avatar_url,gravatar_id,url,html_url,followers_url,following_url,gists_url,starred_url,subscriptions_url,organizations_url,repos_url,events_url,received_events_url,type,user_view_type,site_admin,contributions
jdandrade,Sequence-Alignment-Algorithm,jdandrade,16,jdandrade,10675941,MDQ6VXNlcjEwNjc1OTQx,https://avatars.githubusercontent.com/u/10675941?v=4,,https://api.github.com/users/jdandrade,https://github.com/jdandrade,https://api.github.com/users/jdandrade/followers,https://api.github.com/users/jdandrade/following{/other_user},https://api.github.com/users/jdandrade/gists{/gist_id},https://api.github.com/users/jdandrade/starred{/owner}{/repo},https://api.github.com/users/jdandrade/subscriptions,https://api.github.com/users/jdandrade/orgs,https://api.github.com/users/jdandrade/repos,https://api.github.com/users/jdandrade/events{/privacy},https://api.github.com/users/jdandrade/received_events,User,public,False,16
