pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
PR_kwDOICev1M4_bri7,first standalone working version of the pipeline,MERGED,2022-09-22T14:01:51Z,2022-09-22T14:02:06Z,2022-09-22T14:02:06Z,2022-09-22T14:02:06Z,mmolari,https://github.com/mmolari/genome-assembly/pull/1
PR_kwDOICev1M5KVrI_,Dev,MERGED,2023-02-20T12:05:23Z,2023-02-20T12:06:09Z,2023-02-20T12:06:09Z,2023-02-20T12:06:09Z,mmolari,https://github.com/mmolari/genome-assembly/pull/2
