pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0NDEwNzMzNjA2,added display functions,MERGED,2020-04-29T14:02:01Z,2020-04-29T14:14:43Z,2020-04-29T14:14:43Z,2020-04-29T14:14:43Z,Manasvi070902,https://github.com/souris-dev/GenomeAssembly/pull/1
MDExOlB1bGxSZXF1ZXN0NDEwNzgxNjM2,added functions,CLOSED,2020-04-29T15:20:51Z,2020-04-30T00:44:38Z,2020-04-29T16:39:58Z,,Manasvi070902,https://github.com/souris-dev/GenomeAssembly/pull/2
MDExOlB1bGxSZXF1ZXN0NDEwODI2NzE0,adding functions and fixed the errors,MERGED,2020-04-29T16:40:50Z,2020-04-29T16:47:58Z,2020-04-29T16:47:57Z,2020-04-29T16:47:57Z,Manasvi070902,https://github.com/souris-dev/GenomeAssembly/pull/3
MDExOlB1bGxSZXF1ZXN0NDExMTc3NDUx,Implemented DeBruijnGraph functions,MERGED,2020-04-30T06:23:54Z,2020-04-30T06:24:55Z,2020-04-30T06:24:55Z,2020-04-30T06:24:55Z,Shaivy-Agrawal,https://github.com/souris-dev/GenomeAssembly/pull/4
MDExOlB1bGxSZXF1ZXN0NDExMjk4MDE5,Fixed Makefile,MERGED,2020-04-30T09:44:34Z,2020-04-30T09:44:42Z,2020-04-30T09:44:42Z,2020-04-30T09:44:42Z,souris-dev,https://github.com/souris-dev/GenomeAssembly/pull/5
MDExOlB1bGxSZXF1ZXN0NDExMjk4NTk1,Merge pull request #5 from souris-dev/master,MERGED,2020-04-30T09:45:26Z,2020-04-30T09:45:39Z,2020-04-30T09:45:39Z,2020-04-30T09:45:39Z,souris-dev,https://github.com/souris-dev/GenomeAssembly/pull/6
MDExOlB1bGxSZXF1ZXN0NDExMzM5MTI3,Fixed implementations,MERGED,2020-04-30T10:48:05Z,2020-04-30T10:57:44Z,2020-04-30T10:48:21Z,2020-04-30T10:48:21Z,souris-dev,https://github.com/souris-dev/GenomeAssembly/pull/7
