id,tag_name,name,created_at,published_at,author_login,author_name
RE_kwDOJIsj6c4K1Dxt,0.1.3,v0.1.3,2024-10-24T09:33:19Z,2024-10-24T09:34:36Z,sebastian-gregoricchio,Sebastian Gregoricchio
RE_kwDOJIsj6c4HKuaH,0.1.2,v0.1.2,2023-09-07T09:58:22Z,2023-09-07T09:59:09Z,sebastian-gregoricchio,Sebastian Gregoricchio
RE_kwDOJIsj6c4F0WR4,0.1.1,v0.1.1,2023-03-31T09:38:25Z,2023-03-31T09:39:04Z,sebastian-gregoricchio,Sebastian Gregoricchio
RE_kwDOJIsj6c4FzHWx,0.1.0,v0.1.0,2023-03-29T08:38:58Z,2023-03-29T08:44:19Z,sebastian-gregoricchio,Sebastian Gregoricchio
