id,tag_name,name,created_at,published_at,author_login,author_name
RE_kwDOAv2Zvc4DVaOa,v0.2.1+support.1,First support patch for version 0.2.1,2021-12-24T09:22:51Z,2021-12-24T09:34:18Z,emi80,Emilio Palumbo
MDc6UmVsZWFzZTExNzc3NzYz,v0.2.3,Version 0.2.3,2018-07-04T13:18:12Z,2018-07-04T13:20:28Z,emi80,Emilio Palumbo
MDc6UmVsZWFzZTExNzc3NzU3,v0.2.2,Version 0.2.2,2018-06-26T09:48:32Z,2018-07-04T13:20:10Z,emi80,Emilio Palumbo
MDc6UmVsZWFzZTkyODg4MzQ=,v0.2.1,Version 0.2.1,2018-01-18T14:37:32Z,2018-01-18T14:39:45Z,emi80,Emilio Palumbo
MDc6UmVsZWFzZTg5NDYyMjM=,v0.2.0,Version 0.2.0,2017-12-18T13:45:16Z,2017-12-18T13:46:30Z,emi80,Emilio Palumbo
MDc6UmVsZWFzZTg5MjMyNTE=,v0.1.0,Version 0.1.0,2017-12-15T14:48:07Z,2017-12-15T14:50:48Z,emi80,Emilio Palumbo
MDc6UmVsZWFzZTg5MjMyNzg=,ERC-human-20151126,ERC human beta version,2015-12-03T09:33:16Z,2017-12-15T14:52:40Z,emi80,Emilio Palumbo
