id,tag_name,name,created_at,published_at,author_login,author_name
MDc6UmVsZWFzZTE3NjU1MTYx,V2.0-190529,CSATK2 final release,2019-05-29T12:56:56Z,2019-05-29T12:59:49Z,j1angvei,Wayne
MDc6UmVsZWFzZTYzOTY3OTE=,v2.0.170516,CSATK stable Release,2017-05-16T05:23:35Z,2017-05-16T05:28:08Z,j1angvei,Wayne
MDc6UmVsZWFzZTYyOTI3NjI=,v2.0.170505,CSATK2 daily release,2017-05-05T14:18:24Z,2017-05-05T14:31:19Z,j1angvei,Wayne
MDc6UmVsZWFzZTYyNzg3MDI=,v2.0.170504,CSATK2 daily release,2017-05-04T11:52:25Z,2017-05-04T13:40:15Z,j1angvei,Wayne
MDc6UmVsZWFzZTYyNTY4NTY=,v2.0.170503,CSATK2 daily release,2017-05-02T19:39:00Z,2017-05-04T13:37:17Z,j1angvei,Wayne
MDc6UmVsZWFzZTQ4NjQ1Nzk=,v2.0.161208.3,CSATK2 beta version,2016-12-08T08:01:33Z,2016-12-08T08:20:14Z,j1angvei,Wayne
