fork_id,fork_name,fork_full_name,fork_owner,fork_url,fork_created_at,fork_updated_at
MDEwOlJlcG9zaXRvcnkxNDE1OTE2MDg=,DMC1_ChIPseq,tijsbliek/DMC1_ChIPseq,tijsbliek,https://github.com/tijsbliek/DMC1_ChIPseq,2018-07-19T14:31:51Z,2018-07-19T14:31:53Z
MDEwOlJlcG9zaXRvcnkxNDgyOTI0Mzg=,Snakemake_ChIPseq,elisevanbree/Snakemake_ChIPseq,elisevanbree,https://github.com/elisevanbree/Snakemake_ChIPseq,2018-09-11T09:22:40Z,2018-09-11T09:22:43Z
MDEwOlJlcG9zaXRvcnkxNjAwNDg2MjE=,Snakemake_ChIPseq_PE,zm-git-dev/Snakemake_ChIPseq_PE,zm-git-dev,https://github.com/zm-git-dev/Snakemake_ChIPseq_PE,2018-12-02T13:11:28Z,2022-08-13T08:33:10Z
R_kgDOIuhj8Q,Snakemake_ChIPseq_PE,Irenexzwen/Snakemake_ChIPseq_PE,Irenexzwen,https://github.com/Irenexzwen/Snakemake_ChIPseq_PE,2023-01-05T18:20:04Z,2022-09-30T08:30:45Z
