repo_owner,repo_name,contributor_login,contributions,login,id,node_id,avatar_url,gravatar_id,url,html_url,followers_url,following_url,gists_url,starred_url,subscriptions_url,organizations_url,repos_url,events_url,received_events_url,type,user_view_type,site_admin,contributions
elvirazetterberg,Genome-Analysis-Project,elvirazetterberg,30,elvirazetterberg,92426357,U_kgDOBYJQdQ,https://avatars.githubusercontent.com/u/92426357?v=4,,https://api.github.com/users/elvirazetterberg,https://github.com/elvirazetterberg,https://api.github.com/users/elvirazetterberg/followers,https://api.github.com/users/elvirazetterberg/following{/other_user},https://api.github.com/users/elvirazetterberg/gists{/gist_id},https://api.github.com/users/elvirazetterberg/starred{/owner}{/repo},https://api.github.com/users/elvirazetterberg/subscriptions,https://api.github.com/users/elvirazetterberg/orgs,https://api.github.com/users/elvirazetterberg/repos,https://api.github.com/users/elvirazetterberg/events{/privacy},https://api.github.com/users/elvirazetterberg/received_events,User,public,False,30
