repo_owner,repo_name,contributor_login,contributions,login,id,node_id,avatar_url,gravatar_id,url,html_url,followers_url,following_url,gists_url,starred_url,subscriptions_url,organizations_url,repos_url,events_url,received_events_url,type,user_view_type,site_admin,contributions
TheDBStern,viral-assembly-variant-calling,TheDBStern,1,TheDBStern,8699161,MDQ6VXNlcjg2OTkxNjE=,https://avatars.githubusercontent.com/u/8699161?v=4,,https://api.github.com/users/TheDBStern,https://github.com/TheDBStern,https://api.github.com/users/TheDBStern/followers,https://api.github.com/users/TheDBStern/following{/other_user},https://api.github.com/users/TheDBStern/gists{/gist_id},https://api.github.com/users/TheDBStern/starred{/owner}{/repo},https://api.github.com/users/TheDBStern/subscriptions,https://api.github.com/users/TheDBStern/orgs,https://api.github.com/users/TheDBStern/repos,https://api.github.com/users/TheDBStern/events{/privacy},https://api.github.com/users/TheDBStern/received_events,User,public,False,1
