repo_owner,repo_name,contributor_login,contributions,login,id,node_id,avatar_url,gravatar_id,url,html_url,followers_url,following_url,gists_url,starred_url,subscriptions_url,organizations_url,repos_url,events_url,received_events_url,type,user_view_type,site_admin,contributions
TsangLabCSEI,RNASeq_Variant_Calling,Leon-Bichmann,13,Leon-Bichmann,25149151,MDQ6VXNlcjI1MTQ5MTUx,https://avatars.githubusercontent.com/u/25149151?v=4,,https://api.github.com/users/Leon-Bichmann,https://github.com/Leon-Bichmann,https://api.github.com/users/Leon-Bichmann/followers,https://api.github.com/users/Leon-Bichmann/following{/other_user},https://api.github.com/users/Leon-Bichmann/gists{/gist_id},https://api.github.com/users/Leon-Bichmann/starred{/owner}{/repo},https://api.github.com/users/Leon-Bichmann/subscriptions,https://api.github.com/users/Leon-Bichmann/orgs,https://api.github.com/users/Leon-Bichmann/repos,https://api.github.com/users/Leon-Bichmann/events{/privacy},https://api.github.com/users/Leon-Bichmann/received_events,User,public,False,13
TsangLabCSEI,RNASeq_Variant_Calling,sulli599,7,sulli599,77736671,MDQ6VXNlcjc3NzM2Njcx,https://avatars.githubusercontent.com/u/77736671?v=4,,https://api.github.com/users/sulli599,https://github.com/sulli599,https://api.github.com/users/sulli599/followers,https://api.github.com/users/sulli599/following{/other_user},https://api.github.com/users/sulli599/gists{/gist_id},https://api.github.com/users/sulli599/starred{/owner}{/repo},https://api.github.com/users/sulli599/subscriptions,https://api.github.com/users/sulli599/orgs,https://api.github.com/users/sulli599/repos,https://api.github.com/users/sulli599/events{/privacy},https://api.github.com/users/sulli599/received_events,User,public,False,7
TsangLabCSEI,RNASeq_Variant_Calling,wizenedwizard,5,wizenedwizard,146752103,U_kgDOCL9CZw,https://avatars.githubusercontent.com/u/146752103?v=4,,https://api.github.com/users/wizenedwizard,https://github.com/wizenedwizard,https://api.github.com/users/wizenedwizard/followers,https://api.github.com/users/wizenedwizard/following{/other_user},https://api.github.com/users/wizenedwizard/gists{/gist_id},https://api.github.com/users/wizenedwizard/starred{/owner}{/repo},https://api.github.com/users/wizenedwizard/subscriptions,https://api.github.com/users/wizenedwizard/orgs,https://api.github.com/users/wizenedwizard/repos,https://api.github.com/users/wizenedwizard/events{/privacy},https://api.github.com/users/wizenedwizard/received_events,User,public,False,5
