repo_owner,repo_name,contributor_login,contributions,login,id,node_id,avatar_url,gravatar_id,url,html_url,followers_url,following_url,gists_url,starred_url,subscriptions_url,organizations_url,repos_url,events_url,received_events_url,type,user_view_type,site_admin,contributions
suxian06,VariantCallingusingRNAseqdata,suxian06,4,suxian06,41310568,MDQ6VXNlcjQxMzEwNTY4,https://avatars.githubusercontent.com/u/41310568?v=4,,https://api.github.com/users/suxian06,https://github.com/suxian06,https://api.github.com/users/suxian06/followers,https://api.github.com/users/suxian06/following{/other_user},https://api.github.com/users/suxian06/gists{/gist_id},https://api.github.com/users/suxian06/starred{/owner}{/repo},https://api.github.com/users/suxian06/subscriptions,https://api.github.com/users/suxian06/orgs,https://api.github.com/users/suxian06/repos,https://api.github.com/users/suxian06/events{/privacy},https://api.github.com/users/suxian06/received_events,User,public,False,4
