login,avatarUrl,url,starredAt
YTLogos,https://avatars.githubusercontent.com/u/17811440?v=4,https://github.com/YTLogos,2020-06-21T01:38:23Z
Gant61,https://avatars.githubusercontent.com/u/42825362?v=4,https://github.com/Gant61,2021-01-21T18:09:32Z
MonicaCabreraP,https://avatars.githubusercontent.com/u/31327141?u=5a99b3a574cf736c12e0b8655bc3b06f289fd1db&v=4,https://github.com/MonicaCabreraP,2022-04-04T14:46:47Z
usernicai,https://avatars.githubusercontent.com/u/117134739?v=4,https://github.com/usernicai,2024-03-02T01:12:11Z
MaybeBio,https://avatars.githubusercontent.com/u/175995660?u=2004657a2fc661049a7400252a76391d6ef3c9f4&v=4,https://github.com/MaybeBio,2024-09-12T06:40:24Z
