login,avatarUrl,url,starredAt
dariober,https://avatars.githubusercontent.com/u/6883382?u=f1cfd1f593f1d419e4b5ab124cb2e493b89e9752&v=4,https://github.com/dariober,2016-12-05T14:59:54Z
jerry-shad,https://avatars.githubusercontent.com/u/25267230?u=7fd8aff3883ef84024ecbe32a48be46428452f81&v=4,https://github.com/jerry-shad,2019-10-16T19:42:18Z
