login,avatarUrl,url,starredAt
nmagee,https://avatars.githubusercontent.com/u/699798?u=780130c82b7bee5d15146d2f5978c37b8a6ec8f5&v=4,https://github.com/nmagee,2018-10-10T21:20:03Z
sygy1995,https://avatars.githubusercontent.com/u/35781075?u=d4eb6bfa883743ee6af9d00ea3e5a5a1246de124&v=4,https://github.com/sygy1995,2019-06-12T19:22:20Z
