login,avatarUrl,url,starredAt
d-wdj,https://avatars.githubusercontent.com/u/25409447?u=687e6f5f1ff470fffdcac9da50c62021a3fe0d62&v=4,https://github.com/d-wdj,2022-01-15T12:11:01Z
chrstphdm,https://avatars.githubusercontent.com/u/7338028?u=57145705b29b8b83e43ee8d25f5a4fa61b3f4cb8&v=4,https://github.com/chrstphdm,2022-10-30T13:35:56Z
lxhuang7,https://avatars.githubusercontent.com/u/13385652?v=4,https://github.com/lxhuang7,2023-04-17T18:19:15Z
geocarvalho,https://avatars.githubusercontent.com/u/6020773?u=967724b07f27e69f7d14301cb9b420724a39ce2d&v=4,https://github.com/geocarvalho,2024-07-25T17:53:25Z
rodrigodealexandre,https://avatars.githubusercontent.com/u/7349463?u=34c146278c612bdee4b86f5138ee2e1c3d0f4ae1&v=4,https://github.com/rodrigodealexandre,2024-07-26T17:52:15Z
Tiago-Minuzzi,https://avatars.githubusercontent.com/u/38106815?u=aaa5fac189d5c9115a406609b951ddd5ee1632bc&v=4,https://github.com/Tiago-Minuzzi,2024-08-09T11:02:03Z
