login,avatarUrl,url,starredAt
riasc,https://avatars.githubusercontent.com/u/8933304?u=fc37d26c9d043fb9b07c3651a1bf378f5a44a094&v=4,https://github.com/riasc,2024-07-14T03:11:29Z
phoess-sanofi,https://avatars.githubusercontent.com/u/178284314?u=10b48276bd5a4c07b161d97b8c76dd82159c73cf&v=4,https://github.com/phoess-sanofi,2024-10-22T11:48:11Z
carolynzy,https://avatars.githubusercontent.com/u/9581297?v=4,https://github.com/carolynzy,2024-11-20T07:36:57Z
