login,avatarUrl,url,starredAt
shanikawm,https://avatars.githubusercontent.com/u/13011667?u=5254998b14ebecb9b4aebfd3810ccef42c919405&v=4,https://github.com/shanikawm,2024-04-06T18:14:02Z
