login,avatarUrl,url,starredAt
marc-ferre,https://avatars.githubusercontent.com/u/70011606?u=9072c57d46c521338e2f03847e1b6d8c2c70c0de&v=4,https://github.com/marc-ferre,2023-11-23T17:13:03Z
yn280,https://avatars.githubusercontent.com/u/118289264?v=4,https://github.com/yn280,2024-02-20T17:40:23Z
