pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
PR_kwDOGZriIM4xqYUg,some edits,MERGED,2022-01-27T09:07:51Z,2022-01-27T12:18:12Z,2022-01-27T12:18:12Z,2022-01-27T12:18:12Z,markrobinsonuzh,https://github.com/vladimirsouza/lrRNAseqVariantCalling/pull/1
PR_kwDOGZriIM4yPnpS,Create LICENSE,CLOSED,2022-02-08T15:41:04Z,2022-02-08T15:43:23Z,2022-02-08T15:42:11Z,,vladimirsouza,https://github.com/vladimirsouza/lrRNAseqVariantCalling/pull/2
