pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
PR_kwDOGDMJXc42TGbG,updated version,MERGED,2022-04-15T16:57:55Z,2022-10-27T14:31:00Z,2022-04-15T16:58:45Z,2022-04-15T16:58:45Z,gelana,https://github.com/Genome-Bioinformatics-RadboudUMC/DeNovoCNN/pull/2
PR_kwDOGDMJXc5B-bJo,add --output_denovocnn_format flag,MERGED,2022-11-01T15:08:48Z,2022-11-01T15:10:42Z,2022-11-01T15:10:41Z,2022-11-01T15:10:41Z,gelana,https://github.com/Genome-Bioinformatics-RadboudUMC/DeNovoCNN/pull/3
PR_kwDOGDMJXc5CNMwZ,WIP - pytorch training implementation,OPEN,2022-11-04T12:18:40Z,2023-02-07T11:57:54Z,,,ksablauskas,https://github.com/Genome-Bioinformatics-RadboudUMC/DeNovoCNN/pull/4
