pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0MjMxODg3NTcy,FCB_tutorial chromosome paiting.md,MERGED,2018-11-19T08:25:05Z,2018-11-19T08:34:17Z,2018-11-19T08:34:17Z,2018-11-19T08:34:17Z,FCBaurens,https://github.com/SouthGreenPlatform/VcfHunter/pull/1
