pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
PR_kwDOFJfcUc4_a5Y0,"A new, improved Acanthophis",MERGED,2022-09-22T11:12:13Z,2022-09-28T11:30:55Z,2022-09-28T11:30:54Z,2022-09-28T11:30:54Z,kdm9,https://github.com/kdm9/Acanthophis/pull/1
PR_kwDOFJfcUc5dLJZu,Fix multiple affiliations,MERGED,2023-10-18T18:11:34Z,2023-10-19T09:46:14Z,2023-10-18T19:11:21Z,2023-10-18T19:11:21Z,xuanxu,https://github.com/kdm9/Acanthophis/pull/6
PR_kwDOFJfcUc5kLdUm,Update varcall.yml to fix freebayes <1.3.7 Fixes #16,MERGED,2024-01-16T11:17:27Z,2024-01-16T11:36:28Z,2024-01-16T11:36:28Z,2024-01-16T11:36:28Z,gbouras13,https://github.com/kdm9/Acanthophis/pull/17
PR_kwDOFJfcUc5k9vk_,Fix typo in README.md,MERGED,2024-01-24T15:15:11Z,2024-01-24T16:11:03Z,2024-01-24T16:11:03Z,2024-01-24T16:11:03Z,bricoletc,https://github.com/kdm9/Acanthophis/pull/20
PR_kwDOFJfcUc5nYAJC,Tiny edits,MERGED,2024-02-20T10:04:03Z,2024-02-20T10:09:23Z,2024-02-20T10:09:23Z,2024-02-20T10:09:23Z,bricoletc,https://github.com/kdm9/Acanthophis/pull/21
