repo_owner,repo_name,contributor_login,contributions,login,id,node_id,avatar_url,gravatar_id,url,html_url,followers_url,following_url,gists_url,starred_url,subscriptions_url,organizations_url,repos_url,events_url,received_events_url,type,user_view_type,site_admin,contributions
ucdavis-bioinformatics-training,2018-Dec-Genome-Assembly,msettles,24,msettles,649446,MDQ6VXNlcjY0OTQ0Ng==,https://avatars.githubusercontent.com/u/649446?v=4,,https://api.github.com/users/msettles,https://github.com/msettles,https://api.github.com/users/msettles/followers,https://api.github.com/users/msettles/following{/other_user},https://api.github.com/users/msettles/gists{/gist_id},https://api.github.com/users/msettles/starred{/owner}{/repo},https://api.github.com/users/msettles/subscriptions,https://api.github.com/users/msettles/orgs,https://api.github.com/users/msettles/repos,https://api.github.com/users/msettles/events{/privacy},https://api.github.com/users/msettles/received_events,User,public,False,24
ucdavis-bioinformatics-training,2018-Dec-Genome-Assembly,gonzalogacc,3,gonzalogacc,2286978,MDQ6VXNlcjIyODY5Nzg=,https://avatars.githubusercontent.com/u/2286978?v=4,,https://api.github.com/users/gonzalogacc,https://github.com/gonzalogacc,https://api.github.com/users/gonzalogacc/followers,https://api.github.com/users/gonzalogacc/following{/other_user},https://api.github.com/users/gonzalogacc/gists{/gist_id},https://api.github.com/users/gonzalogacc/starred{/owner}{/repo},https://api.github.com/users/gonzalogacc/subscriptions,https://api.github.com/users/gonzalogacc/orgs,https://api.github.com/users/gonzalogacc/repos,https://api.github.com/users/gonzalogacc/events{/privacy},https://api.github.com/users/gonzalogacc/received_events,User,public,False,3
